Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","14","Barbade","511","Population totale","2501","Population","2011","2011","1000 personnes","282","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","57","Bélarus","511","Population totale","2501","Population","2011","2011","1000 personnes","9450","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","255","Belgique","511","Population totale","2501","Population","2011","2011","1000 personnes","11007","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","23","Belize","511","Population totale","2501","Population","2011","2011","1000 personnes","316","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","53","Bénin","511","Population totale","2501","Population","2011","2011","1000 personnes","9780","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","17","Bermudes","511","Population totale","2501","Population","2011","2011","1000 personnes","65","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","19","Bolivie (État plurinational de)","511","Population totale","2501","Population","2011","2011","1000 personnes","10324","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","80","Bosnie-Herzégovine","511","Population totale","2501","Population","2011","2011","1000 personnes","3839","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","20","Botswana","511","Population totale","2501","Population","2011","2011","1000 personnes","1987","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","21","Brésil","511","Population totale","2501","Population","2011","2011","1000 personnes","196935","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","26","Brunéi Darussalam","511","Population totale","2501","Population","2011","2011","1000 personnes","407","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","27","Bulgarie","511","Population totale","2501","Population","2011","2011","1000 personnes","7333","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","233","Burkina Faso","511","Population totale","2501","Population","2011","2011","1000 personnes","15995","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","35","Cabo Verde","511","Population totale","2501","Population","2011","2011","1000 personnes","491","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","115","Cambodge","511","Population totale","2501","Population","2011","2011","1000 personnes","14606","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","32","Cameroun","511","Population totale","2501","Population","2011","2011","1000 personnes","21156","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","33","Canada","511","Population totale","2501","Population","2011","2011","1000 personnes","34487","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","40","Chili","511","Population totale","2501","Population","2011","2011","1000 personnes","17308","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","351","Chine","511","Population totale","2501","Population","2011","2011","1000 personnes","1399292","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","96","Chine - RAS de Hong-Kong","511","Population totale","2501","Population","2011","2011","1000 personnes","7096","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","128","Chine - RAS de Macao","511","Population totale","2501","Population","2011","2011","1000 personnes","546","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","41","Chine, continentale","511","Population totale","2501","Population","2011","2011","1000 personnes","1368440","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","214","Chine, Taiwan Province de","511","Population totale","2501","Population","2011","2011","1000 personnes","23210","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","50","Chypre","511","Population totale","2501","Population","2011","2011","1000 personnes","1117","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","44","Colombie","511","Population totale","2501","Population","2011","2011","1000 personnes","47079","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","46","Congo","511","Population totale","2501","Population","2011","2011","1000 personnes","4225","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","48","Costa Rica","511","Population totale","2501","Population","2011","2011","1000 personnes","4738","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","107","Côte d'Ivoire","511","Population totale","2501","Population","2011","2011","1000 personnes","19390","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","98","Croatie","511","Population totale","2501","Population","2011","2011","1000 personnes","4324","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","49","Cuba","511","Population totale","2501","Population","2011","2011","1000 personnes","11276","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","54","Danemark","511","Population totale","2501","Population","2011","2011","1000 personnes","5575","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","72","Djibouti","511","Population totale","2501","Population","2011","2011","1000 personnes","847","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","55","Dominique","511","Population totale","2501","Population","2011","2011","1000 personnes","71","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","59","Égypte","511","Population totale","2501","Population","2011","2011","1000 personnes","79392","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","60","El Salvador","511","Population totale","2501","Population","2011","2011","1000 personnes","6256","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","225","Émirats arabes unis","511","Population totale","2501","Population","2011","2011","1000 personnes","8925","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","58","Équateur","511","Population totale","2501","Population","2011","2011","1000 personnes","15246","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","203","Espagne","511","Population totale","2501","Population","2011","2011","1000 personnes","46514","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","63","Estonie","511","Population totale","2501","Population","2011","2011","1000 personnes","1294","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","209","Eswatini","511","Population totale","2501","Population","2011","2011","1000 personnes","1212","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","231","États-Unis d'Amérique","511","Population totale","2501","Population","2011","2011","1000 personnes","314912","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","238","Éthiopie","511","Population totale","2501","Population","2011","2011","1000 personnes","89393","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","185","Fédération de Russie","511","Population totale","2501","Population","2011","2011","1000 personnes","143438","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","66","Fidji","511","Population totale","2501","Population","2011","2011","1000 personnes","868","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","67","Finlande","511","Population totale","2501","Population","2011","2011","1000 personnes","5389","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","68","France","511","Population totale","2501","Population","2011","2011","1000 personnes","63582","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","74","Gabon","511","Population totale","2501","Population","2011","2011","1000 personnes","1594","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","75","Gambie","511","Population totale","2501","Population","2011","2011","1000 personnes","1735","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","73","Géorgie","511","Population totale","2501","Population","2011","2011","1000 personnes","4374","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","81","Ghana","511","Population totale","2501","Population","2011","2011","1000 personnes","24821","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","84","Grèce","511","Population totale","2501","Population","2011","2011","1000 personnes","11119","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","86","Grenade","511","Population totale","2501","Population","2011","2011","1000 personnes","105","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","89","Guatemala","511","Population totale","2501","Population","2011","2011","1000 personnes","14707","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","90","Guinée","511","Population totale","2501","Population","2011","2011","1000 personnes","11162","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","175","Guinée-Bissau","511","Population totale","2501","Population","2011","2011","1000 personnes","1624","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","91","Guyana","511","Population totale","2501","Population","2011","2011","1000 personnes","791","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","93","Haïti","511","Population totale","2501","Population","2011","2011","1000 personnes","10033","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","95","Honduras","511","Population totale","2501","Population","2011","2011","1000 personnes","7777","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","97","Hongrie","511","Population totale","2501","Population","2011","2011","1000 personnes","9996","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","25","Îles Salomon","511","Population totale","2501","Population","2011","2011","1000 personnes","538","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","100","Inde","511","Population totale","2501","Population","2011","2011","1000 personnes","1221156","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","101","Indonésie","511","Population totale","2501","Population","2011","2011","1000 personnes","243802","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","102","Iran (République islamique d')","511","Population totale","2501","Population","2011","2011","1000 personnes","75424","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","103","Iraq","511","Population totale","2501","Population","2011","2011","1000 personnes","31837","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","104","Irlande","511","Population totale","2501","Population","2011","2011","1000 personnes","4523","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","99","Islande","511","Population totale","2501","Population","2011","2011","1000 personnes","322","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","105","Israël","511","Population totale","2501","Population","2011","2011","1000 personnes","7542","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","106","Italie","511","Population totale","2501","Population","2011","2011","1000 personnes","60729","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","109","Jamaïque","511","Population totale","2501","Population","2011","2011","1000 personnes","2755","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","110","Japon","511","Population totale","2501","Population","2011","2011","1000 personnes","127319","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","112","Jordanie","511","Population totale","2501","Population","2011","2011","1000 personnes","6731","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","108","Kazakhstan","511","Population totale","2501","Population","2011","2011","1000 personnes","16098","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","114","Kenya","511","Population totale","2501","Population","2011","2011","1000 personnes","42028","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","113","Kirghizistan","511","Population totale","2501","Population","2011","2011","1000 personnes","5403","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","83","Kiribati","511","Population totale","2501","Population","2011","2011","1000 personnes","99","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","118","Koweït","511","Population totale","2501","Population","2011","2011","1000 personnes","3125","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","122","Lesotho","511","Population totale","2501","Population","2011","2011","1000 personnes","2030","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","119","Lettonie","511","Population totale","2501","Population","2011","2011","1000 personnes","2073","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","121","Liban","511","Population totale","2501","Population","2011","2011","1000 personnes","4478","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","123","Libéria","511","Population totale","2501","Population","2011","2011","1000 personnes","4080","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","126","Lituanie","511","Population totale","2501","Population","2011","2011","1000 personnes","3044","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","256","Luxembourg","511","Population totale","2501","Population","2011","2011","1000 personnes","516","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","154","Macédoine du Nord","511","Population totale","2501","Population","2011","2011","1000 personnes","2104","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","129","Madagascar","511","Population totale","2501","Population","2011","2011","1000 personnes","21679","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","131","Malaisie","511","Population totale","2501","Population","2011","2011","1000 personnes","28759","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","130","Malawi","511","Population totale","2501","Population","2011","2011","1000 personnes","15458","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","132","Maldives","511","Population totale","2501","Population","2011","2011","1000 personnes","332","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","511","Population totale","2501","Population","2011","2011","1000 personnes","14417","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","134","Malte","511","Population totale","2501","Population","2011","2011","1000 personnes","426","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","511","Population totale","2501","Population","2011","2011","1000 personnes","32059","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","137","Maurice","511","Population totale","2501","Population","2011","2011","1000 personnes","1235","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","511","Population totale","2501","Population","2011","2011","1000 personnes","3703","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","511","Population totale","2501","Population","2011","2011","1000 personnes","119361","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","141","Mongolie","511","Population totale","2501","Population","2011","2011","1000 personnes","2754","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","273","Monténégro","511","Population totale","2501","Population","2011","2011","1000 personnes","621","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","144","Mozambique","511","Population totale","2501","Population","2011","2011","1000 personnes","24581","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","511","Population totale","2501","Population","2011","2011","1000 personnes","52351","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","147","Namibie","511","Population totale","2501","Population","2011","2011","1000 personnes","2218","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","511","Population totale","2501","Population","2011","2011","1000 personnes","27156","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","157","Nicaragua","511","Population totale","2501","Population","2011","2011","1000 personnes","5905","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","511","Population totale","2501","Population","2011","2011","1000 personnes","16511","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","511","Population totale","2501","Population","2011","2011","1000 personnes","164193","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","162","Norvège","511","Population totale","2501","Population","2011","2011","1000 personnes","4944","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","153","Nouvelle-Calédonie","511","Population totale","2501","Population","2011","2011","1000 personnes","250","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","156","Nouvelle-Zélande","511","Population totale","2501","Population","2011","2011","1000 personnes","4414","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","221","Oman","511","Population totale","2501","Population","2011","2011","1000 personnes","3025","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","511","Population totale","2501","Population","2011","2011","1000 personnes","35148","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","511","Population totale","2501","Population","2011","2011","1000 personnes","28152","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","511","Population totale","2501","Population","2011","2011","1000 personnes","176166","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","166","Panama","511","Population totale","2501","Population","2011","2011","1000 personnes","3740","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","169","Paraguay","511","Population totale","2501","Population","2011","2011","1000 personnes","6573","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","511","Population totale","2501","Population","2011","2011","1000 personnes","16666","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","511","Population totale","2501","Population","2011","2011","1000 personnes","29615","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","171","Philippines","511","Population totale","2501","Population","2011","2011","1000 personnes","95053","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","511","Population totale","2501","Population","2011","2011","1000 personnes","38205","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","70","Polynésie française","511","Population totale","2501","Population","2011","2011","1000 personnes","271","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","511","Population totale","2501","Population","2011","2011","1000 personnes","10598","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","37","République centrafricaine","511","Population totale","2501","Population","2011","2011","1000 personnes","4436","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","117","République de Corée","511","Population totale","2501","Population","2011","2011","1000 personnes","48733","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","146","République de Moldova","511","Population totale","2501","Population","2011","2011","1000 personnes","3543","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","120","République démocratique populaire lao","511","Population totale","2501","Population","2011","2011","1000 personnes","6521","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","56","République dominicaine","511","Population totale","2501","Population","2011","2011","1000 personnes","10148","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","116","République populaire démocratique de Corée","511","Population totale","2501","Population","2011","2011","1000 personnes","24631","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","215","République-Unie de Tanzanie","511","Population totale","2501","Population","2011","2011","1000 personnes","46355","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","183","Roumanie","511","Population totale","2501","Population","2011","2011","1000 personnes","21809","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","2501","Population","2011","2011","1000 personnes","62672","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","184","Rwanda","511","Population totale","2501","Population","2011","2011","1000 personnes","11144","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","189","Sainte-Lucie","511","Population totale","2501","Population","2011","2011","1000 personnes","179","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","188","Saint-Kitts-et-Nevis","511","Population totale","2501","Population","2011","2011","1000 personnes","53","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","191","Saint-Vincent-et-les Grenadines","511","Population totale","2501","Population","2011","2011","1000 personnes","109","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","244","Samoa","511","Population totale","2501","Population","2011","2011","1000 personnes","187","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","193","Sao Tomé-et-Principe","511","Population totale","2501","Population","2011","2011","1000 personnes","183","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","195","Sénégal","511","Population totale","2501","Population","2011","2011","1000 personnes","13331","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","272","Serbie","511","Population totale","2501","Population","2011","2011","1000 personnes","9597","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","197","Sierra Leone","511","Population totale","2501","Population","2011","2011","1000 personnes","5865","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","199","Slovaquie","511","Population totale","2501","Population","2011","2011","1000 personnes","5440","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","198","Slovénie","511","Population totale","2501","Population","2011","2011","1000 personnes","2062","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","206","Soudan (ex)","511","Population totale","2501","Population","2011","2011","1000 personnes","43552","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","38","Sri Lanka","511","Population totale","2501","Population","2011","2011","1000 personnes","20926","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","210","Suède","511","Population totale","2501","Population","2011","2011","1000 personnes","9449","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","211","Suisse","511","Population totale","2501","Population","2011","2011","1000 personnes","7915","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","207","Suriname","511","Population totale","2501","Population","2011","2011","1000 personnes","530","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","208","Tadjikistan","511","Population totale","2501","Population","2011","2011","1000 personnes","7815","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","39","Tchad","511","Population totale","2501","Population","2011","2011","1000 personnes","12080","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie","511","Population totale","2501","Population","2011","2011","1000 personnes","10611","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","511","Population totale","2501","Population","2011","2011","1000 personnes","66576","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","511","Population totale","2501","Population","2011","2011","1000 personnes","1096","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","511","Population totale","2501","Population","2011","2011","1000 personnes","6472","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","220","Trinité-et-Tobago","511","Population totale","2501","Population","2011","2011","1000 personnes","1333","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","222","Tunisie","511","Population totale","2501","Population","2011","2011","1000 personnes","10753","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","511","Population totale","2501","Population","2011","2011","1000 personnes","5107","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","511","Population totale","2501","Population","2011","2011","1000 personnes","73059","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","511","Population totale","2501","Population","2011","2011","1000 personnes","45803","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","511","Population totale","2501","Population","2011","2011","1000 personnes","3383","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","155","Vanuatu","511","Population totale","2501","Population","2011","2011","1000 personnes","242","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","236","Venezuela (République bolivarienne du)","511","Population totale","2501","Population","2011","2011","1000 personnes","29501","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","237","Viet Nam","511","Population totale","2501","Population","2011","2011","1000 personnes","89914","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","249","Yémen","511","Population totale","2501","Population","2011","2011","1000 personnes","23304","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","511","Population totale","2501","Population","2011","2011","1000 personnes","13634","","Donnée officielle"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","511","Population totale","2501","Population","2011","2011","1000 personnes","13359","","Donnée officielle"
